1158|Fille seule, La (A Single Girl) (1995)|30-Oct-1996|8||
1159|Stalker (1979)|01-Jan-1979|13,15|10401,13567,14307,21824,24647,28825,29026,29209,33532,35586|804
1160|Love! Valour! Compassion! (1997)|16-May-1997|8,14|301,1677,2453,9764,11611,14051,24800|510
1161|Palookaville (1996)|25-Oct-1996|1,8||
1162|Phat Beach (1996)|02-Aug-1996|5|2256,5267,7002,8520,11975,12003,15113,15499,17115,19153,19583,23445,24664,26411,26891,26958,27871,28884,29434,30124,30604,31343,31691,32322,32459,33666,33926,34264,34412,35602,36407,36868,37745,38826,39057,39651,42945|229
1163|The Portrait of a Lady (1996)|27-Dec-1996|8|900,1235,3270,4111,5964,7042,9572,10173,16259,18489,22154,23584,29925,31304,32820,34797,35859,36656,38868,39306,42064,42789,43029|117
1164|Zeus and Roxanne (1997)|10-Jan-1997|4|5001,5530,8114,8463,10570,10576,12190,12191,12247,12290,20620,22445,25251,25306,26002,27221,28819,32407,33354,35069,35326,37606,39454,41763|547
1165|Big Bully (1996)|01-Jan-1996|5,8|49,565,793,835,1515,3885,7136,8060,9950,10223,11685,11986,12291,14179,14570,17416,17854,18339,18463,20071,20318,20753,20936,21023,22611,23983,24405,24488,25684,25826,26820,27603,27723,27963,28105,29171,29762,31118,31694,32413,33424,35619,35949,36987,38188,39143,39398,39788,40925,41132,41277,41784,41945,42651,42970|551
1166|Love & Human Remains (1993)|01-Jan-1993|5|1273,4422,6562,6730,6745,7097,8258,9569,11642,12088,15001,15795,17324,18412,20882,22230,24905,27648,28778,29511,30412,31247,32199,32467,33921,34409,34731,35122,35499,35578,35938,37230,39008,40082,40568,42060,42994|24
1167|The Sum of Us (1994)|01-Jan-1994|5|557,1158,3441,3830,3839,5739,7188,8925,12713,13757,18428,18660,20941,21897,26076,29253,30970,32976,34768,35795,36440,37333,37758,38481,42672|106,213
1168|Little Buddha (1993)|01-Jan-1993|8|455,476,1288,5998,10601,12544,12749,13492,14494,14636,14637,14647,15462,16753,16798,18547,18877,20061,21530,21719,22089,22091,22978,23698,24076,24077,28111,28888,30171,31330,31415,33360,34323,37094,37337,38475,38817,39280,39499,40210,40721,40735,40811,41615,41876|74
1169|Fresh (1994)|01-Jan-1994|8|44,1046,1822,2970,3593,5428,7498,7937,8033,9919,10610,12177,12648,12928,14209,14552,14774,15048,17030,18850,19025,19179,19876,20449,22026,22370,22799,23524,23792,24463,25993,26065,26960,27281,28059,29172,30023,30569,31859,33506,34845,37443,37508,38908,39269,39919,42073,42169,42904|890
1170|Spanking the Monkey (1994)|01-Jan-1994|5,8|6192,6990,11443,12365,13616,16440,19843,20080,21230,21846,23376,24161,27390,27786,33235,33639,34209,34212,35374,35515,37247,38404,41311,42418|694
1171|Wild Reeds (1994)|01-Jan-1994|8||
1172|The Women (1939)|01-Jan-1939|5|29234,29322,29326,29327,29360,29373,29384,29465,29481,29546,29648,30010,30011,30125,30328,30336,30340,30385,30416,30419,30439,30743,30815,31124,31292,31327,31422,31573,31652,31655,31674,31902,31921,32119,32370,32446,32758,33040,33115,33199,33242,33245,33364,33486,33884,33914,33981,34042,34176,34395,34530,34532,34534,34645,34714,34999,35000,35014,35073,35100,35106,35179,35186,35231,35588,35708,35867,35923,36181,36269,36389,36923,37038,37554,37595,37635,37782,37833,38036,38060,38065,38163,38324,38355,38491,38555,38679,38964,39015,39019,39192,39245,39332,39400,39405,39523,39721,39765,40162,40343,40478,40567,40596,40608,40657,40679,40680,40790,41321,41579,41599,41840,42310,42421,42467,42601,42804,42851,42936,42998|174
1173|Bliss (1997)|06-Jun-1997|8,14|788,3849,9075,9770,10219,13407,13658,16339,23901,24107,24899,27824,27827,29507,29844,30397,31434,33653,33843,36462,36481,38869,39069,41571|893
1174|Caught (1996)|27-Sep-1996|8,16|16,17,3841,5879,5968,7664,7759,8103,15374,19740,19741,19748,20948,23435,23533,24117,27040,29346,29413,34602,35696,40404,41106|895
1175|Hugo Pool (1997)|01-Jan-1997|14|461,1444,2492,2558,5788,6299,6609,7072,7149,8298,9746,9849,10880,11519,12467,13443,15337,16934,17168,20436,20479,20637,21814,23993,29127,32350,33659,34292,36624,37021,37820,38122|214
1176|Welcome To Sarajevo (1997)|01-Jan-1997|8,17||
1177|Dunston Checks In (1996)|01-Jan-1996|5|301,1513,1536,1647,1937,4382,5110,6258,8006,9315,9605,12553,13926,14280,14356,15548,16639,17021,17607,18455,20533,20769,21099,21852,22950,23038,23777,24297,27448,27839,29950,30450,30486,31815,32278,32760,34373,35118,35778,37010,37058,37242,37289,37890,38684,39059,40448,41253,41917,43032|437
1178|Major Payne (1994)|01-Jan-1994|5||
1179|Man of the House (1995)|01-Jan-1995|5|686,1199,3243,3854,4452,6890,8694,9326,9454,10326,14606,16561,17567,17995,19591,19825,21019,23056,24007,24502,26021,27233,27874,33140,37364|596
1180|I Love Trouble (1994)|01-Jan-1994|1,5|1080,2359,2966,3214,3582,3958,4162,4214,5968,7668,8068,8237,9729,9987,10314,11743,12274,13228,14337,15282,15456,15612,16458,17086,17812,17979,18786,19281,20071,20463,20870,20990,21316,21642,22494,22757,23720,24456,24614,24805,24846,28361,28588,28692,29238,29830,29886,31272,31596,31982,32754,32755,32788,33847,34035,34935,35085,35671,36070,36640,36858,36890,36911,37303,37786,37787,38239,38258,39842,40167,40172,40508,41524,42483|744
1181|Low Down Dirty Shame, A (1994)|01-Jan-1994|1,5||
1182|Cops and Robbersons (1994)|01-Jan-1994|5|4452,6160,10201,10917,11927,12247,13637,14699,19503,20017,20232,22012,22470,23244,23485,27433,29830,30384,36261,37315,39335,42621|670
1183|The Cowboy Way (1994)|01-Jan-1994|1,5|962,1449,3670,5541,6552,7152,7433,8268,9285,9683,10218,10588,11011,12144,12216,12613,14786,16412,16700,17124,17831,18334,18537,18722,18921,19085,20352,20444,24192,24813,25500,26032,26206,26478,26997,28313,28817,29172,29609,29738,30107,30840,31353,32923,34507,34705,35347,36428,38765,39812,41185,41435|134
1184|The Endless Summer 2 (1994)|01-Jan-1994|7|980,1451,2566,3147,4533,5867,6826,6954,8544,9243,9879,10234,10817,11765,11767,12022,12524,13016,13047,13608,13657,13819,14622,15506,15683,16292,17446,18369,19135,19471,19472,19954,20380,22099,24370,25674,25707,26291,27706,28507,28917,28965,35660,41393|103
1185|In the Army Now (1994)|01-Jan-1994|5,17|916,2162,5223,5920,6798,7036,7345,8237,8789,8880,10349,10889,12292,13909,14606,14805,15710,16525,18254,18318,18487,19175,19270,20600,23948,24033,24223,24759,25222,25346,27089,27195,27343,28125,28564,29009,31474,39114,41742,41970,42589|619
1186|The Inkwell (1994)|01-Jan-1994|5,8|4539,10355,15076,16622,17189,18289,18494,21670,25752,26617,29350,31005,32249,32669,35302,35438,35765,37221,39197,39609,41265,42151|666
1187|Switchblade Sisters (1975)|17-May-1975|6||
1188|Young Guns II (1990)|01-Jan-1990|1,5,18|99,274,461,1236,2510,3574,3638,3748,4741,4906,6340,7666,7952,8207,8343,8445,8850,9061,9270,9514,9734,9887,10328,10515,10828,10835,11151,13208,13358,13639,14147,14386,14502,15058,18364,18489,18949,20144,20582,20684,21647,22105,22764,23359,23688,24164,24233,24353,24368,24710,25297,25500,25767,26514,26724,27415,27447,28067,28424,28940,29331,29566,30348,30511,33665,36922,38834,42899|570
1189|Prefontaine (1997)|24-Jan-1997|8|450,777,1248,2497,2961,3465,3719,4209,4824,6016,6702,7905,8470,8918,9711,9763,10426,10719,11730,11905,12561,12670,13003,13630,13677,14270,14739,14848,14900,15228,15229,15377,15390,15802,15828,16362,16731,16952,17246,17714,18278,19327,19598,19768,20259,20316,21870,23774,24106,24511,25537,26594,26727,27196,27325,27344,27382,28003,28175,28854,29137,29999,30851,31989,34963,36217,36713,39564,42748|387
1190|That Old Feeling (1997)|04-Apr-1997|5,14|395,1467,4751,5602,6658,7153,8106,9568,11583,12202,16339,17622,18726,19206,19374,21539,21883,23036,23320,27933,28368,30508,31087,31441,32851,33044,33479,36130,36458,36770,36844,36866,36896,37228,37654,37814,38590,38706,41469|657
1191|Letter From Death Row, A (1998)|01-Feb-1998|6,8||
1192|The Boys of St. Vincent (1993)|01-Jan-1993|8||
1193|Before the Rain (Pred dozhdot) (1994)|01-Jan-1994|8||
1194|Once Were Warriors (1994)|01-Jan-1994|6,8|356,678,707,1698,2222,4173,5891,7833,10091,10764,11416,11960,13355,13356,13357,13739,13818,14490,16491,16555,16729,16764,17568,18090,18472,18644,19132,19134,19772,20939,21537,22293,24336,24536,26201,26295,26602,26657,27248,28099,28253,28309,28512,30547,30763,35832,38136,38191,38465,38756,39023,39672,39807,40792,41271,42199,42626,42755|801
1195|Strawberry and Chocolate (Fresa y chocolate) (1993)|01-Jan-1993|8||
1196|Savage Nights (Nuits fauves, Les) (1992)|01-Jan-1992|8||
1197|Family Thing, A (1996)|23-Mar-1996|5,8||
1198|Purple Noon (1960)|28-Jun-1960|6,16||
1199|Cemetery Man (Dellamorte Dellamore) (1994)|12-Apr-1996|5,11||
1200|Kim (1950)|01-Jan-1950|4,8|640,1327,3806,4777,5356,7124,8581,9771,9889,10714,12256,12407,13662,13878,14013,14443,14591,14768,15332,15867,15899,16294,17058,17137,17563,18004,18531,19923,21162,21673,21700,21706,21960,22510,25211,25862,26317,26457,28629,32150,32336,36875,37239,38196,38502|706
1201|Marlene Dietrich: Shadow and Light (1996) |02-Apr-1996|7||
1202|Maybe, Maybe Not (Bewegte Mann, Der) (1994)|19-Jul-1996|5||
1203|Top Hat (1935)|01-Jan-1935|5,12,14|87,924,2334,2372,2838,2928,5398,5475,7533,7784,9425,10734,11777,11921,12063,12463,17930,18558,18578,19333,19557,21907,22017,24724,26089,29800,30684,31633,31924,36270,39937,40089,41254,41515|702
1204|To Be or Not to Be (1942)|01-Jan-1942|5,8,17|503,958,1430,1889,2584,2938,3736,5591,6102,6494,6620,7297,8380,9631,10795,11776,11808,12091,12407,12537,13682,15373,15956,16314,17659,18708,21077,21745,21747,22035,22147,22806,23459,24631,24870,25001,26925,27017,27060,28719,29103,32858,36750,42137|485
1205|The Secret Agent (1996)|08-Nov-1996|8|1235,3038,6667,10846,12077,12593,19346,20687,26947,27263,28303,28618,29602,41084|315
1206|Amos & Andrew (1993)|01-Jan-1993|5|475,1219,2397,3440,3695,4995,7133,7937,9321,11785,12648,15106,15194,15882,16114,19576,20003,21456,21615,22583,25822,27447,27762,29526,31677,32499,34062,36760,36977,41154|271
1207|Jade (1995)|01-Jan-1995|16|1525,2128,2629,4112,4352,5542,5657,6872,7262,9414,10359,11683,11973,12303,12679,12979,13988,14782,15601,16986,18464,20045,20776,23375,23534,24606,24809,25673,25741,26045,26168,26170,26263,26709,27047,27121,27437,27692,28062,28609,28783,28989,29101,30217,30756,31916,33063,33262,37682,38248,40304,40943,41047|268
1208|Kiss of Death (1995)|01-Jan-1995|6,8,16|591,861,2031,2609,3695,3729,4112,5411,5476,5781,6162,6408,6839,8073,8140,9971,10756,10832,11320,11892,12648,15491,16191,16456,17027,17136,20038,20449,21160,21380,21531,21898,23094,25100,26507,26571,26995,27394,27613,28995,31494,32226,33013,35143,37660,39018,39029,39403,40224,42914,42915|717
1209|Mixed Nuts (1994)|01-Jan-1994|5|805,1098,3175,8216,9222,9515,14110,14778,15017,15588,16498,16653,19866,21508,21783,23107,23422,23807,25155,28745,29182,31273,33276,33796,34227,35198,35597,35757,36239,36589,38252,39314,40808,40982,42749|237
1210|Virtuosity (1995)|01-Jan-1995|15,16|196,515,907,934,1092,1395,2013,3079,3345,3373,4471,5739,8317,8635,8716,9853,9880,10730,12881,13926,14555,15701,16318,16445,16531,17607,18144,18722,19141,19415,19483,22093,23562,23803,24148,24800,25406,25687,27306,27575,27839,28139,28170,28503,28918,29401,29518,31614,31636,32040,32134,32811,33319,33370,34150,34832,35003,35105,36082,36386,36790,36915,37969,38167,38466,38494,40361,40861,40924,41313,41666,41969,42181,42423|462
1211|Blue Sky (1994)|01-Jan-1994|8,14|27,524,1563,1592,2573,2640,2765,2853,3400,4910,5344,7475,7479,8191,12433,13103,13181,13199,14722,14925,16594,16768,17038,17275,17374,18374,19504,19984,21860,22436,22902,23314,23555,23645,23709,27964,28174,30293,33756,35966,36282,36310,36713,38918,40023,40026,40037,40870,40963,41390,41728,42603|668
1212|Flesh and Bone (1993)|01-Jan-1993|8,13,14|1214,2029,2468,3666,7898,9248,10675,11008,11225,12131,13008,14472,20480,20920,21292,21876,22911,25110,25574,27716,28424,30423,30598,31966,37621,38812,40190,42172,42864|426
1213|Guilty as Sin (1993)|01-Jan-1993|6,8,16|222,938,1899,2284,2346,3600,4456,6393,10588,13001,13433,13777,14738,16050,16995,17000,19107,21343,22672,23985,24290,27519,28038,31384,31760,31818,32314,32410,33461,34054,34502,35249,38431,40036,42722,43005|488
1214|In the Realm of the Senses (Ai no corrida) (1976)|08-Mar-1976|8||
1215|Barb Wire (1996)|03-May-1996|1,15|43,601,1239,1965,2151,2555,2589,3136,5069,5905,6692,7102,8707,11341,12118,12308,13897,14010,15499,16322,16328,18472,19345,20321,20742,21419,22561,22755,22865,22964,23992,24211,25162,25891,26202,26898,28700,28733,28818,29330,29408,29483,29629,29828,31614,31855,32026,35216,35944,36082,36379,39698,40076,40594,41116,41736,42182,42351,42392|352
1216|Kissed (1996)|18-Apr-1997|14|1493,2442,2656,2881,3332,5468,5819,6158,6182,6917,6922,8062,8110,8177,8367,8787,9194,9495,9496,9780,10048,10386,10579,12483,12488,12971,13045,13243,14343,14390,14429,15735,15746,16138,18065,18335,18878,19554,19903,21095,21966,22361,22392,23960,26143,26190,27113,27115,27708,28391,28431,29531,30060,30063,30155,30399,30424,30802,30972,31034,31567,31899,32485,33114,33166,33637,33651,33785,33838,35167,35191,35434,35829,35834,36289,36320,37371,37875,38130,38205,38601,38869,40415,41481,41837,42378|785
1217|Assassins (1995)|01-Jan-1995|16|509,1277,1767,2394,4265,6016,6293,6484,6779,6978,7043,7515,7870,8808,9396,9941,10124,10493,10740,10991,11168,11389,12791,12922,13345,13981,14588,14648,15005,15081,15495,15533,17545,17984,19001,19731,19800,21196,21853,22543,23068,23100,23159,23210,23827,24896,25396,26589,27246,27642,28642,28764,28928,30445,31688,34592,34790,35955,36176,38046,38678,38704,38718,38731,39159,40070,40733,40828,42686,42797|210
1218|Friday (1995)|01-Jan-1995|5|5567,7350,10202,12424,12975,15499,15736,15998,18913,20967,21858,21865,22107,24499,26575,27684,28539,30565,33977,35028,35904,36764,37659,38782,38873,39710,42096,42757|304
1219|Goofy Movie, A (1995)|01-Jan-1995|3,4,5,14||
1220|Higher Learning (1995)|01-Jan-1995|8|317,1026,1557,2380,3325,3379,4539,5971,7036,7583,7696,7860,7887,7965,8213,8252,8425,9166,9777,9829,10262,10367,10397,11207,12424,14435,15184,15518,16770,17383,18496,19306,19448,19753,20154,20555,21531,21913,23128,23286,24148,24279,24434,24498,24855,26234,28149,28209,28655,29780,29832,31735,33412,33668,34115,35904,37076,37665,38812,41239,41423,42191,42341,42371,42758,42922|751
1221|When a Man Loves a Woman (1994)|01-Jan-1994|8|554,1529,2771,3003,5514,6351,7181,7535,8325,8854,8855,9227,11831,16144,16500,18215,21958,22330,22779,24226,28187,29491,29830,30888,31052,33261,33544,33741,35276,35769,36003,36276,36585,36962,37048,37218,38655,40190,41322,41678,41761,41846,42593,42972|504
1222|Judgment Night (1993)|01-Jan-1993|1|57,4526,5742,6580,7061,7952,9555,9939,10286,14984,16328,17225,19082,19533,20645,20843,22593,23430,23568,27718,27894,28235,28531,29020,29424,34295,34479,35748,39045,39879,42425|361
1223|King of the Hill (1993)|01-Jan-1993|8|2729,2769,3064,4519,4625,7435,8203,10076,10219,11238,12885,13209,14352,15277,17057,17576,18568,19171,21485,21952,22635,23048,25653,26957,28881,29066,29374,30131,32917,33518,34198,34694,34858,35393,37530,37753|762
1224|The Scout (1994)|01-Jan-1994|8|1886,2942,3089,3910,4757,5433,5469,6595,7216,7524,8405,8880,9283,9352,9678,9689,11160,11457,11535,13730,14611,14681,15674,17022,18665,18921,20792,21013,21033,21377,21437,21531,21532,22015,22439,22936,23940,24184,24366,24512,24530,24538,24956,25029,25080,25937,26234,27605,27701,27997,28356,28682,28725,38337,39907,40468,41951,42621|670
1225|Angus (1995)|01-Jan-1995|5|677,3079,5160,5887,6626,8215,10176,11125,11986,13537,13589,13843,16356,17406,19531,19917,20462,21103,21130,21412,22733,23531,24098,25660,25985,25990,26831,27534,27900,29962,33515,34508,34674,36562,38091,38388,39391,39738,39739|397
1226|Night Falls on Manhattan (1997)|16-May-1997|6,8||
1227|Awfully Big Adventure, An (1995)|01-Jan-1995|8||
1228|Under Siege 2: Dark Territory (1995)|01-Jan-1995|1|25,134,697,1092,1299,2305,2462,3232,3680,4539,4754,5041,6119,6888,7111,7479,9307,9545,10286,13922,14010,15294,16308,17224,18897,20552,22455,22459,22857,23163,23583,24050,24511,24554,24717,25141,25482,25623,27070,28151,28758,29301,29781,32242,34694,36584,36990,37068,38796,41148,41564|570
1229|Poison Ivy II (1995)|01-Jan-1995|8,16||
1230|Ready to Wear (Pret-A-Porter) (1994)|01-Jan-1994|5||
1231|Marked for Death (1990)|01-Jan-1990|1,8|567,1412,1992,2444,3164,3301,4280,4298,4511,4849,5032,5364,6164,6432,6578,6792,7298,7381,7843,9431,9781,10027,12231,12564,12799,12941,14913,14922,14978,15257,16724,18203,18702,19642,20552,20801,21448,21841,22476,23583,24605,24992,25343,25721,26438,27303,27372,28035,28040,28315,28351,28747,30842,31061,31284,32021,32157,33380,34056,34462,34506,35245,37237,37588,37744,38769,40225,40685,42469|477
1232|Madonna: Truth or Dare (1991)|01-Jan-1991|7|408,1276,1277,1654,3784,4693,4694,4695,5193,5480,5758,5759,5876,6314,6376,6847,7195,9386,9393,10531,13121,13755,14812,18112,18641,19783,19960,20182,20241,20242,22002,24958,25763,26532,28125,28141,28224,28456,28484,28816,30190,31409,31995,32420,33616,33726,34526,36606,36607,37005,37514,38419,38801,40272|418
1233|NÃÂ©nette et Boni (1996)|01-Jan-1996|8||
1234|Chairman of the Board (1998)|01-Jan-1998|5|2864,2865,3541,4766,4856,6038,6547,6872,7912,7917,8633,10465,12144,13347,14416,15505,16872,17214,17804,17888,18959,20869,22065,23297,23777,24832,24878,25229,26096,26155,27433,27519,30143,30895,31381,32599,34509,36507,37159,38674,39549,40758,41691,42489,42526,42925|899
1235|The Big Bang Theory (1994)|01-Jan-1994|6||
1236|Other Voices, Other Rooms (1997)|01-Jan-1997|8||
1237|Twisted (1996)|01-Jan-1996|5,8|717,1971,3083,3635,5678,9531,10694,11615,12887,17459,19305,21003,28578,29804,30765,31889,33484,35060,39374,40531,41508,41929|211
1238|Full Speed (1996)|01-Jan-1996|8||
1239|Cutthroat Island (1995)|01-Jan-1995|1,2,14|125,936,1154,1489,1712,2527,2570,4451,4482,6849,7039,8401,9420,10776,10983,13070,14532,14749,14970,15471,15589,16230,16765,18101,18177,18664,19573,23868,24319,26109,26172,26906,26929,28043,28718,28997,31521,32223,38969,38996|322
1240|Ghost in the Shell (Kokaku kidotai) (1995)|12-Apr-1996|3,15||
1241|The Van (1996)|27-Jun-1997|5,8|1122,1123,3645,4381,4723,5180,7397,7400,13694,13738,13795,13964,15941,17519,18864,19459,19563,19609,19617,19635,21619,22712,26380,28369,29744,30165,30561,31751,32693,32700,33325,33634,37531,38037,38176,38219,38251,38589,40059,40187,42326|266
1242|Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)|01-Jan-1991|5||
1243|Night Flier (1997)|06-Feb-1998|11||
1244|Metro (1997)|17-Jan-1997|1|807,1807,2995,4015,4136,5200,5841,6089,6508,6627,6872,7964,14565,14783,15616,16429,18379,18527,18694,20385,20746,21531,23501,24154,24618,24653,25841,27106,28267,28454,31490,31916,32523,32921,34746,35596,36309,37942,38537,42173|126
1245|Gridlock'd (1997)|29-Jan-1997|6|848,5828,5903,6654,7901,8523,9316,10077,10742,11574,13121,15640,19577,20327,20722,21052,22520,22670,23273,23571,23798,23824,24020,24766,26373,26506,28633,28747,30320,36501,36696,37580,38345,38418,39117,40075,40421,42009,42098,42169,42730,42896,43042|177
1246|Bushwhacked (1995)|01-Jan-1995|5|1515,1807,3348,3653,4042,5878,7024,7964,9125,9833,10263,11320,13029,13736,17522,19600,19938,20917,25085,25442,28627,32681,36160,37797,38145,38666,40893,42091,42533|61
1247|Bad Girls (1994)|01-Jan-1994|18|1552,1662,1867,2319,2427,2723,3987,4576,6278,6482,8226,10675,10894,11968,12209,14461,14952,15301,15612,15887,16091,17760,18236,18629,19322,19329,19534,20771,21871,22177,22863,25475,29921,31380,31736,36485,36533,36961,37316,37585,39465,40278,41301,42189,42458|405,545
1248|Blink (1994)|01-Jan-1994|16||
1249|For Love or Money (1993)|01-Jan-1993|5|324,472,1014,1219,2897,2914,3882,4296,5440,5844,7328,7716,8378,8791,9158,10500,10663,11365,11645,12179,13193,13897,14380,15482,15852,18086,18345,18561,20392,21508,23550,23587,24035,25651,25811,26581,29107,29536,29752,29989,29996,30370,30658,31094,32159,32282,32340,32735,35608,36187,36208,36254,36280,36353,37191,37200,37426,37493,37924,37992,38621,39234,39584,39795,40772,41258,42309,42452|766
1250|Best of the Best 3: No Turning Back (1995)|01-Jan-1995|1|858,875,1131,2340,2930,3858,4505,4759,5303,6472,7508,7747,7905,8566,8683,8743,10972,11065,11621,11731,11793,12275,12704,15044,17107,17133,17313,18999,21899,22387,22452,22995,23418,24193,24524,25386,25855,26013,26061,26081,27491,28389,28695,28932,29487,30533,30733,32240,32751,33775,34190,34726,35335,36383,37125,37234,37932,38033,38350,39498,41489,41619,41670,41882,42256,42313|664
1251|A Chef in Love (1996)|25-Apr-1997|5||
1252|Contempt (MÃÂ©pris, Le) (1963)|27-Jun-1997|8||
1253|The Tie That Binds (1995)|01-Jan-1995|16|304,757,2661,4029,5041,7765,9343,9702,11297,13017,15973,17984,18553,19390,21784,22514,22547,22790,24735,26952,28919,29358,32021,32496,33608,34422,34649,35759,36122,36321,36325,36340,36453,36994,37080,40074,40259,41516,42325,42355,42666|788
1254|Gone Fishin' (1997)|30-May-1997|5|27,132,1031,2094,3005,4482,5367,5396,5457,6735,6853,8655,9064,9759,9835,10283,10353,10456,10571,13626,18387,18896,19030,19239,19254,19610,20566,21140,23287,23341,25904,28528,29603,29857,30400,30764,31564,31907,32220,33319,33383,34305,34480,35619,35721,35724,42589|113
1255|Broken English (1996)|02-May-1997|8|570,707,1217,1503,2148,2343,2595,5318,5777,6067,7659,9456,9464,9843,10764,11061,13010,14756,15757,16332,17803,18472,18516,19040,19253,20377,20456,21806,22804,23708,24345,25220,25582,26563,26737,26768,28414,28845,29528,30264,30473,31209,32836,34505,35346,35573,35918,36065,36826,37291,37360,37618,38332,38499,39625,40033,40124,41767,41881,41944,41996,42106,42204,42240,43054|580
1256|The Designated Mourner (1997)|23-May-1997|8|6355,19167,39754|321
1257|The Designated Mourner (1997)|23-May-1997|8|6355,19167,39754|321
1258|Trial and Error (1997)|30-May-1997|5,14|887,2143,2921,3079,4127,6078,6155,7474,7479,8105,9830,14607,16147,16196,17936,20426,20496,21130,21970,24762,26324,28025,28260,30450,30971,31775,36122,36664,40221,41178,41629,42519,42769|493
1259|Pie in the Sky (1995)|09-Feb-1996|5,14||
1260|Total Eclipse (1995)|01-Jan-1995|8|4395,6795,10851,10856,13308,19372,23755,25974,25982,26069,26818,30345,30410,31316,32361,32532,34948,35961,38701,38900|355
1261|The Run of the Country (1995)|01-Jan-1995|8|2798,3117,4800,6963,8399,10884,11722,13632,13693,13956,16193,16975,17286,18604,18704,19436,19617,19624,24528,30557,30942,31733,32680,37791,37979,38471,39655,40616,40957,42362|891
1262|Walking and Talking (1996)|12-Jul-1996|14|443,1557,4956,5411,8326,11942,14427,15279,19075,20227,23422,24298,29136,30610,31565,31641,32441,32727,34034,34677,35347,35726,35763,39719,40838,41646,42717|358
1263|Foxfire (1996)|23-Aug-1996|8|82,2093,6814,7836,8039,9115,9151,10394,11487,13068,13183,17795,18275,18606,19957,21734,22582,25365,28159,28999,30114,30701,30882,31150,31183,31296,33312,33667,35487,36588,38122,38201,38478,39942,40005,40666|331
1264|Nothing to Lose (1994)|16-Aug-1996|8|33,959,2046,3814,4383,4508,4671,4851,5332,5394,7505,8616,9012,9409,9729,10341,10518,11364,12198,12200,12268,12694,13341,14990,15276,15574,16353,16726,17639,20063,20077,20881,25745,27473,28805,29196,29619,29882,30853,33079,33157,38211,38934,39820,40783|571
1265|Star Maps (1997)|01-Jan-1997|8|262,1015,1689,1794,1809,2725,3053,3341,3426,3563,3619,3668,3734,3946,4152,4375,4681,5644,6114,6131,6170,6361,7441,7586,7621,7872,8097,8297,8353,8563,8564,8710,9076,9174,9226,9229,9369,9430,9907,9916,9972,10533,11111,11627,11718,11908,12031,12343,12565,13893,14000,16873,16899,17071,17141,17208,17763,18321,20130,20147,20185,20244,20437,20629,22325,22480,22634,23126,23137,23300,23365,23561,23730,24120,24608,24726,24746,24849,25733,25994,26045,26303,26786,26824,26934,27054,28031,29132,29687,29779,29917,30809,31378,31462,31709,32014,32292,32395,33248,33330,33331,33333,33684,34013,34072,34148,34333,34718,34796,35103,35552,35974,35981,36498,37188,37380,37723,38197,38243,38444,38772,40012,40428,41098,41177,41314,41349,41793,42112,42576,42586,42769|31
1266|Bread and Chocolate (Pane e cioccolata) (1973)|01-Jan-1973|8||
1267|Clockers (1995)|01-Jan-1995|8|147,203,1098,1560,2970,3173,3189,3639,3729,5800,6164,7109,7255,7998,8120,8278,8372,8545,8769,9293,11091,12139,12462,12687,13014,13579,13650,13664,13688,13978,14263,15060,15145,15441,15740,16066,16427,16800,17283,17398,17465,18588,18612,18882,19263,19277,20652,20972,22302,23045,23046,23264,23454,23936,23962,24589,24946,24947,25068,25429,26032,26654,26979,27158,27500,27576,27752,28041,28250,28276,28792,29104,29607,32245,33420,33436,33681,41560,42959|456
1268|Bitter Moon (1992)|01-Jan-1992|8|240,1285,1853,1954,2538,3950,5576,6757,6825,7562,9897,10160,10162,15417,26984,28769,30784,31350,31364,33258,33644,36782,36783,37816,38911,40433,40513,41825|624
1269|Love in the Afternoon (1957)|01-Jan-1957|5,14|991,2654,4546,4697,5284,6581,7100,8361,9410,10604,13269,14230,14231,15130,15850,17237,20519,22049,27661,30392,30503,30667,31962,31963,33453,34761,37180,37192,39205,40391,40523,42018,42988|867
1270|Life with Mikey (1993)|01-Jan-1993|5|340,367,1192,1836,2272,2453,3140,5749,7433,8391,8791,9222,10478,11437,12211,12789,13441,13807,14446,14726,14896,15069,15817,16026,17267,17999,18939,20242,21087,21204,21723,21880,22815,24409,26245,27629,27830,29065,29203,29345,29350,29839,30194,30407,30408,30833,30893,30938,30992,31064,31065,31074,31342,31353,31653,31662,31919,32052,33239,33441,33671,33911,34142,34218,34277,34364,34537,34954,35770,36237,36306,36347,36372,36473,36723,36995,37626,37726,37779,37960,38210,38802,38982,39030,39813,39822,40006,40044,40325,40357,40370,40791,41070,41939,41992,42156,42324,42357,42358,42406,42736,42753,42950,43058,43059|445
