1356|Ed's Next Move (1996)|04-Oct-1996|5|695,739,795,2509,2882,3412,3468,4964,6515,6896,7706,8227,10552,10812,11468,12900,13993,15021,15740,17636,17695,18991,19221,20035,23114,23194,23618,24225,24305,25983,27246,28015,28262,28866,29361,29613,30307,30644,31584,34587,35456,35628,36109,36586|
1357|For the Moment (1994)|01-Jan-1994|14,17||
1358|The Deadly Cure (1996)|16-Sep-1996|1||
1359|Boys in Venice (1996)|24-Sep-1996|8||
1360|Sexual Life of the Belgians, The (1994)|01-Jan-1994|5||
1361|Search for One-eye Jimmy, The (1996)|01-Jan-1996|5||
1362|American Strays (1996)|13-Sep-1996|1|987,4868,6614,7098,10280,10841,11249,11409,11623,12777,17446,17703,18861,19278,19435,19740,21712,23079,23374,24088,25050,27263,30283,30296,33192,35489,36005|
1363|Leopard Son, The (1996)|27-Sep-1996|7||
1364|Bird of Prey (1996)|04-Oct-1996|1||
1365|Johnny 100 Pesos (1993)|01-Jan-1993|1,8||
1366|JLG/JLG - autoportrait de d̩cembre (1994)|01-Jan-1994|7,8||
1367|Faust (1994)|01-Jan-1994|3|1999,3657,3931,7006,7077,9261,12241,12301,12308,13176,13982,14353,14933,17735,17755,18161,19450,19502,21607,21684,22353,22769,22930,23016,23026,23171,24669,25278,26738,27806,29432,29779,29832,30602,31737,32464,32569,33154,35129,35145,35682,36434,36612|
1368|Mina Tannenbaum (1994)|01-Jan-1994|8|1519,3155,3642,3786,3805,3895,4035,4140,4634,5399,5433,5527,6153,6234,7708,8595,8921,8965,10643,11801,12161,12410,12551,12701,13849,15260,15377,15378,16940,16972,18099,19773,19788,20728,21159,21894,22235,22264,22795,22983,23039,23136,24815,25124,25234,25613,25855,26203,26905,27034,27385,27463,27469,27600,28075,28115,28669,28718,28732,28885,29099,29472,30069,30578,30683,31810,32947,33533,33557,34199,34667,35172,35321,35431,35747,35948,36405,36513,36645|
1369|Forbidden Christ, The (Cristo proibito, Il) (1950)|01-Jan-1950|8||
1370|I Can't Sleep (J'ai pas sommeil) (1994)|01-Jan-1994|8,16||
1371|Machine, The (1994)|01-Jan-1994|5,11||
1372|Stranger, The (1994)|01-Jan-1994|1||
1373|Good Morning (1971)|4-Feb-1971|0||
1374|Falling in Love Again (1980)|01-Jan-1980|5|2215,3512,3531,3778,3860,4294,5265,5802,6245,6406,6809,7530,7976,8571,8792,9073,9632,9803,11535,12175,13836,15297,15880,16507,16555,17234,17235,18171,18741,19362,19904,19942,20931,23716,24439,24978,25350,26426,26787,26885,27961,28873,31461,31835,33104,33274,33931,35509,36260,36555|
1375|Cement Garden, The (1993)|01-Jan-1993|8||
1376|Meet Wally Sparks (1997)|31-Jan-1997|5|318,725,1297,1797,2150,2679,4093,5162,5200,6084,6541,7117,8316,8555,8798,9229,9399,9708,9797,11005,11435,11987,12886,14754,14941,16373,18147,18577,18791,18967,19114,19522,19945,20207,20652,21094,21141,21376,21390,21929,22360,23284,23539,23585,25035,25428,25465,25893,26534,27274,27786,27836,28404,28716,29054,29384,29930,31809,31961,33617,35079,35235,35241,35459,36074,36269|
1377|Hotel de Love (1996)|07-Feb-1997|5,14|998,1224,1821,2251,4171,4889,6958,7423,8194,9154,10234,13419,14939,15505,16402,16468,16518,17220,18898,19412,20854,21439,21444,21988,22666,24586,25793,26220,26254,28980,29648,29684,31146,31493,31850,32509,33260,35660,35674|
1378|Rhyme & Reason (1997)|05-Mar-1997|7|913,2043,3982,4370,6108,6386,6528,8647,9675,10599,10934,11515,12281,12373,13643,13647,14242,15051,15919,16044,16442,18079,18167,18395,18573,18608,19480,20021,20149,20222,21512,21604,22370,26019,27580,29644|
1379|Love and Other Catastrophes (1996)|28-Mar-1997|14|539,3938,4324,4815,5375,6373,9045,9430,11163,11578,14122,14564,16097,16126,17896,19462,20097,20893,23935,25747,25774,26194,27168,27444,27758,27784,28647,29124,30397,31208,32261,32796,33713,35047,36581|
1380|Hollow Reed (1996)|02-May-1997|8|462,2281,3186,3739,4891,5990,7267,9251,9341,9471,10058,13219,18299,25298,29235,29643,29906,30490,32534,33807,34326|
1381|Losing Chase (1996)|01-Jan-1996|8|2549,5666,7730,14786,18588,19091,24536,25524,29548,29765,32239,34437,35236,36086|
1382|Bonheur, Le (1965)|16-May-1997|8||
1383|Second Jungle Book: Mowgli & Baloo, The (1997)|16-May-1997|2,4||
1384|Squeeze (1996)|13-Jun-1997|8||
1385|Roseanna's Grave (For Roseanna) (1997)|20-Jun-1997|5,14||
1386|Tetsuo II: Body Hammer (1992)|20-Jun-1997|15|743,11863,21788,22045,22354,22584,22747,29988,30292|
1387|Fall (1997)|27-Jun-1997|14|2968,4240,11653,11914,12306,13338,14157,14172,16045,16153,16379,18393,19197,19650,19810,20054,22170,22399,23614,23643,24549,25383,27441,30133,30382,31788,35244,35849|
1388|Gabbeh (1996)|27-Jun-1997|8|8100,15407,19763,27702,32287|
1389|Mondo (1996)|27-Jun-1997|8||
1390|Innocent Sleep, The (1995)|27-Jun-1997|6||
1391|For Ever Mozart (1996)|04-Jul-1997|8|514,1363,4140,6957,7512,7732,8920,8935,10273,12253,12259,12416,12554,15042,15767,15947,17626,17820,17909,22204,24970,25218,25264,25308,25576,25626,26333,27749,29567,30770,30784,30884,33722,35178,36379,36632|
1392|Locusts, The (1997)|01-Jan-1997|8||
1393|Stag (1997)|01-Jan-1997|1,16|554,1300,2055,2740,3333,5830,6226,8004,9797,11171,12916,14455,14829,17911,19126,19634,21394,21419,22838,24009,24710,27431,30856,32014|
1394|Swept from the Sea (1997)|01-Jan-1997|14|69,770,1509,9621,9950,14216,14727,17396,19236,19291,19442,20012,20030,20515,20772,22376,23796,25486,26470,27217,27900,28182,28213,29538,29851,31759,32376,33123,35846,36012,36117,36394|
1395|Hurricane Streets (1998)|01-Jan-1998|8||
1396|Stonewall (1995)|26-Jul-1996|8|738,762,1240,1433,2233,2288,4554,4989,5277,5490,5516,5943,6154,6382,6830,6845,7047,9032,10720,11520,12078,12559,12668,12997,13281,13352,13373,13704,13899,14599,15755,17518,17647,18174,18320,19197,19252,22450,22959,23445,23670,23891,24260,24506,24813,24969,26605,28073,28755,33046,35666|
1397|Of Human Bondage (1934)|01-Jan-1934|8|300,798,1023,3536,4273,5654,7217,8499,8645,9131,10352,10460,11712,15234,15237,16084,16915,18854,19184,19934,20315,20943,21615,25635,27236,27385,27508,30157,33327,33790,36340|
1398|Anna (1996)|13-Nov-1996|8|10833,25193,26238|
1399|Stranger in the House (1997)|01-Jan-1997|16|1624,5373,5862,10200,18192,23158,28540,29035,29412,30350,30539,30634,31946|
1400|Picture Bride (1995)|01-Jan-1995|8,14||
1401|M. Butterfly (1993)|01-Jan-1993|8|493,1475,3984,5912,7722,9725,9881,10681,10960,11173,13303,14653,14806,14920,15041,16086,17136,18670,24806,26721,26779,28607,29792,30628,31082,31251,31426,32868,35185,35709,36424|
1402|Ciao, Professore! (1993)|01-Jan-1993|8||
1403|Caro Diario (Dear Diary) (1994)|01-Jan-1994|5,8||
1404|Withnail and I (1987)|01-Jan-1987|5||
1405|Boy's Life 2 (1997)|07-Mar-1997|8||
1406|When Night Is Falling (1995)|01-Jan-1995|8,14|4168,5063,6933,7481,14726,14947,17864,20919,26276,26551,27081,27136,30168,30700,33924,35017,35018,36489|
1407|Specialist, The (1994)|01-Jan-1994|1||
1408|Gordy (1995)|01-Jan-1995|5|487,1094,2089,2099,3253,4075,5235,5480,5954,6833,7886,7908,8199,9869,11803,11824,12101,12946,12958,13929,14223,15039,16715,16791,18625,18847,19030,19386,20458,20975,21144,21448,22486,23446,23630,23668,24090,25306,25825,27748,28785,29357,29680,30836,31466,33444,33926,34134,35123,36230,36566|
1409|Swan Princess, The (1994)|01-Jan-1994|3,4||
1410|Harlem (1993)|01-Jan-1993|8||
1411|Barbarella (1968)|01-Jan-1968|2,15|4192,5234,5758,6849,7059,8989,9730,12661,13954,14049,15933,16670,18722,18956,19489,19723,22035,22328,22789,25251,25451,25452,25877,25905,26319,26564,26715,26716,27470,28357,28359,28811,28979,29043,30866,30869,31751,31976,32384,32410,32920,32988,33397,34081,35231,35822,35824,36363|
1412|Land Before Time III: The Time of the Great Giving (1995) (V)|01-Jan-1995|3,4||
1413|Street Fighter (1994)|01-Jan-1994|1|2844,2890,3044,3227,3749,4292,4667,4681,4859,4996,5371,5448,8730,10727,11337,11416,11558,12289,13853,13895,14071,15433,16501,17938,18207,19160,19679,19756,20166,20958,21267,21583,21719,21892,22582,22612,22738,22804,22877,23181,25392,27668,30302,30875,30954,32224,36008,36138,36428|
1414|Coldblooded (1995)|01-Jan-1995|1|3779,7041,7491,8571,9930,12098,13279,14546,17976,18717,19133,22645,24309,25354,26497,28649,28992,30682,32791,36304|
1415|Next Karate Kid, The (1994)|01-Jan-1994|1,4||
1416|No Escape (1994)|01-Jan-1994|1,15|647,1812,2600,2952,3502,3718,4340,4667,5546,5830,6199,8560,8994,9357,9743,9778,9810,10423,11828,12194,12921,13160,13270,13420,14832,15456,15513,16547,18652,18923,20229,20341,21070,23159,23181,23703,24169,24176,24275,24359|
1417|Turning, The (1992)|02-May-1997|8||
1418|Joy Luck Club, The (1993)|01-Jan-1993|8||
1419|Highlander III: The Sorcerer (1994)|01-Jan-1994|1,15|1751,2331,3314,3617,3985,5430,5450,5778,5897,6039,6293,7104,7515,7815,8183,9265,9491,9886,10140,10245,10661,10930,11363,11395,12470,12643,13799,14638,14981,15106,16197,16731,16898,16935,18076,18352,18616,21782,22549,22581,22838,23080,23158,26368,30883,31470,31515,35704,35879|
1420|Gilligan's Island: The Movie (1998)|01-Jan-1997|5||
1421|My Crazy Life (Mi vida loca) (1993)|01-Jan-1993|8||
1422|Suture (1993)|01-Jan-1993|10,16|1140,3390,4282,5212,5614,8129,8610,9426,9635,10645,19336,20406,20490,20492,20755,29098,29365,30498,30781,32118,34183,35767|
1423|Walking Dead, The (1995)|01-Jan-1995|8,17||
1424|I Like It Like That (1994)|01-Jan-1994|5,8,14|815,2235,4241,4612,4919,5560,6003,6295,7029,7858,10755,11045,12579,13460,13541,14059,14759,14943,14958,16380,17387,18134,18231,18792,18999,20062,20985,25130,26543,27889,29963,32388,34109,34828,34922,35849,35850,35923|
1425|I'll Do Anything (1994)|01-Jan-1994|5,8|573,1915,2640,2719,2763,3038,3568,5487,5542,5594,5658,5692,7120,9394,9551,9708,10001,11319,12266,12365,12740,13408,13500,13534,13543,13739,13837,14633,14727,15136,16384,16967,17264,17406,17540,18226,19107,19883,20298,21342,22227,22734,23061,23760,24616,25025,25328,25371,25964,26099,26102,26123,26318,26321,26323,27550,27552,27766,27777,27778,27779,28241,28287,28289,28344,28738,29291,29491,30131,30149,30345,30346,31127,31821,31866,31998,32073,32704,32705,32810,33103,33218,33352,33807,34511,35697,35887,36491|
1426|Grace of My Heart (1996)|13-Sep-1996|5,8|2807,3054,4136,5347,5831,7345,10698,10770,11965,12005,13672,14208,14569,14579,15065,15986,18511,19726,19840,20297,21436,21549,22095,22662,22786,23010,23439,23744,23978,23994,24875,25339,25391,25562,25966,26026,26744,26897,26968,27093,27441,27468,27761,27906,27977,27985,28356,28366,28569,28893,28917,29579,30025,30110,30305,30455,31107,33311,33900,34856,35048,35071,35855,35859,36040,36301|
1427|Drunks (1995)|01-Nov-1996|8|160,649,3271,4478,4620,5292,5317,6074,6154,8708,8801,9010,9404,12084,12664,13042,14138,14896,18535,18978,19073,25171,25499,27625,27846,28327,29021,29217,29232,29362,31092,32106,33385,33429,35360,36233|
1428|SubUrbia (1997)|07-Feb-1997|5||
1429|Sliding Doors (1998)|01-Jan-1998|8,14|2569,3011,6696,9299,10383,10913,11113,12813,13564,14611,14820,15209,16948,18469,21130,21585,23040,26116,27826,28532,30197,30216,30323,31897,31956,32999,34069,34854,35600,35662,36572|
1430|Ill Gotten Gains (1997)|01-Jan-1997|8|403,1420,2166,3604,4504,7222,7889,9480,10314,20743,21786,21821,22392,22612,26275,30565,32694,33907|
1431|Legal Deceit (1997)|01-Jan-1997|16|492,808,1459,2414,2891,2924,5071,11664,11680,12706,13669,13973,15633,15683,16300,16573,18412,18434,21419,22100,23157,23372,23979,24035,24992,25662,25819,26009,26532,26765,28225,28802,29338,30204,30230,31311,33938,34011,35356,35729,36439|
1432|Mighty, The (1998)|09-Oct-1998|8||
1433|Men of Means (1998)|01-Jan-1997|1,8||
1434|Shooting Fish (1997)|16-Jan-1998|14|467,2489,3326,3677,3783,3956,4117,4487,5874,6805,7328,7720,8308,8550,8603,8710,9740,10638,10904,11807,12368,13695,13722,13772,14025,14826,16674,17365,18267,18546,19941,20031,20930,21311,22436,23507,23842,24085,24350,24385,24578,25540,25627,25998,27029,27054,27094,27177,27834,28096,30878,31244,34152,34950,36110|
1435|Steal Big, Steal Little (1995)|01-Jan-1995|5||
1436|Mr. Jones (1993)|01-Jan-1993|8,14|355,1211,2587,4026,6325,6507,7391,8073,9738,10694,10751,11352,11488,12146,12783,13133,13345,13427,15729,16110,16119,16955,18045,19013,19560,20621,22198,23102,25361,26023,26604,29154,29349,29789,29984,30110,30540,30850,31043,31328,31535,31902,32824,32879,33333,35518,35617,36038,36280|
1437|House Party 3 (1994)|01-Jan-1994|5|294,2191,4361,5951,6480,6980,7876,8014,8555,8827,9583,10326,10626,10771,11078,11237,13540,13604,13981,14129,14537,16888,18471,18567,18684,20464,21416,22402,22596,24344,24953,25371,26054,26394,27200,28351,29246,31076,31283,31385,31724,31866,31997,32033,34779,34804,35425,35510,35722,35726,36062,36353|
1438|Panther (1995)|01-Jan-1995|8||
1439|Jason's Lyric (1994)|01-Jan-1994|6,8|2930,4840,5539,8469,8827,8952,10558,12803,14578,15534,17258,18272,18273,18927,21883,21982,22470,23119,23795,23877,24345,24354,25623,25727,26513,27559,27583,27766,27796,28674,31606,33335|
1440|Above the Rim (1994)|01-Jan-1994|8|971,1130,1334,2161,2316,2371,2657,6556,7852,8619,9355,9439,9511,10360,10972,11865,11966,12615,12890,13604,14133,14135,15216,15285,16316,18173,18774,20222,20556,22565,23337,23526,24020,24021,24022,24404,24987,25679,25745,26670,26817,27212,27384,27722,31085,31196,31965,32979,33336,34111,34130,35381|
1441|Moonlight and Valentino (1995)|01-Jan-1995|8,14|2152,4149,4759,11013,11533,12120,12458,13196,18686,20664,20945,22502,23494,23893,24322,28429,28859,31388,32999,33202,34684,35654|
1442|Scarlet Letter, The (1995)|01-Jan-1995|8||
1443|8 Seconds (1994)|01-Jan-1994|8|256,752,1054,1221,2269,2648,2963,6288,6489,7135,7341,7662,8188,8562,8815,8912,8996,9244,9837,10528,11311,12026,12357,12771,14141,14361,14415,14423,15084,15229,15347,15709,17446,17756,18237,18240,18379,18813,21026,21169,21328,21700,22099,25891,26531,27867,27962,28525,28687,29606,33193,33435,33598,34847,36613|
1444|That Darn Cat! (1965)|01-Jan-1965|4,5,13|1972,1982,2424,4144,5090,5461,5607,6022,6404,8536,9710,11191,12939,13424,14591,21631,24485,24888,29198,30824,32211,33516|
1445|Ladybird Ladybird (1994)|01-Jan-1994|8|240,332,1123,1339,2732,3436,4714,5447,8362,9086,9448,11652,14366,15145,15563,21502,22934,22956,23573,23855,23968,24223,25748,25904,26985,27003,27953,28000,28156,28292,28456,28762,28767,29400,29482,29658,29887,29894,30190,30919,30920,31556,31984,31985,32203,32324,33200,33558,33841,33939,34051,34316,35011|
1446|Bye Bye, Love (1995)|01-Jan-1995|5||
1447|Century (1993)|01-Jan-1993|8|240,1215,1466,1604,3001,3730,4530,5154,5169,8281,9082,13376,13407,16099,16910,18984,20273,21288,21552,21585,25699,26306,26649,29477,29627,33288,33808,35188,35960,35966|
1448|My Favorite Season (1993)|19-Apr-1996|8||
1449|Pather Panchali (1955)|22-Mar-1996|8|1095,1097,1119,3691,5227,7826,15803,15993,15994,19321,19323,25364,25374,27355,27616,27618,27620,27621,28609|
1450|Golden Earrings (1947)|01-Jan-1947|2,14|453,706,1321,4639,5387,5540,5631,6090,6629,6987,7621,8154,8176,8457,9022,10078,10178,10183,11103,12004,12942,15158,15335,16481,17467,18074,18467,18587,18650,18982,19309,19851,19927,19956,20036,20570,20964,21296,22497,22760,23133,23161,23169,24139,24229,24400,24559,24560,25300,25357,25637,26958,27379,27674,28157,30185,31162,32370,34308,35054,35698,36143|
1451|Foreign Correspondent (1940)|01-Jan-1940|16|102,273,1310,1554,1627,1704,1770,1958,2217,2749,3020,3429,3583,3605,3713,3978,4003,4158,4419,4609,4669,5238,5364,5676,6549,6794,7134,7168,7612,7992,8050,8052,8499,8516,8641,9035,9210,9253,9435,9807,10019,10090,10262,10688,11749,11757,12169,12488,14090,14367,14527,14627,15012,15374,15717,15789,15918,16431,16511,16712,16866,17129,17744,18630,19113,19624,20122,20176,20181,21181,21274,21567,21676,21915,23101,23133,23196,23767,23803,24292,24560,24943,25522,25851,25931,25982,26055,26511,27429,27831,28100,29695,31072,31243,31546,32171,32761,33179,33379,34200,35795,36568|
1452|Lady of Burlesque (1943)|01-Jan-1943|5,13|1860,2211,2628,3735,4424,4835,5735,5853,7012,8515,8941,9225,9291,9751,11507,11687,12799,13225,13442,13575,14014,15410,15586,16669,17431,17527,22487,23222,23808,24316,24888,25237,25284,25407,26449,26508,26523,27017,27302,27666,28169,28576,28640,30752,31074,31277,31699,32620,33650,33913,34739,34991,35603,36392,36469|
1453|Angel on My Shoulder (1946)|01-Jan-1946|6,8|212,345,750,2429,3396,3558,4138,4172,5841,5992,6259,6279,7253,7631,7707,8537,9136,11131,11518,11584,11712,12456,12838,12983,13654,14909,15184,15849,16371,16524,16541,17720,18205,18644,19646,19786,20463,21067,21333,21913,22394,22421,22671,22850,23663,23849,25503,25785,30794,31699,32966|
1454|Angel and the Badman (1947)|01-Jan-1947|18|86,2482,2980,3139,3374,4876,5218,5884,6253,6959,7225,7233,8676,9203,9507,10384,10533,11957,12747,13646,14227,15500,15569,15877,16217,16668,17098,17555,17905,17969,18415,20289,20941,21471,22016,22467,23532,23864,24102,24362,24390,25461,25692,25886,28155,33789,34156|
1455|Outlaw, The (1943)|01-Jan-1943|18||
1456|Beat the Devil (1954)|01-Jan-1954|5,8||
1457|Love Is All There Is (1996)|11-Oct-1996|5,8|361,1660,2143,2144,3888,8719,9878,9904,13613,14108,17072,17871,18659,19090,20057,20980,21103,21698,22836,23023,23461,25556,26491,27062,27323,27705,28250,28977,30181,30354,30656,31232,32059,33036,34004,34166,34613,34832,34966,35064,35352,35693|
1458|Damsel in Distress, A (1937)|01-Jan-1937|5,12,14||
1459|Madame Butterfly (1995)|20-Sep-1996|12|151,188,774,775,966,1005,1488,2275,3797,3845,3857,4719,5382,5900,5901,6634,6636,6948,9391,9707,11039,11556,12107,12339,13595,16332,16392,16393,16394,16500,16582,16723,17643,17652,18365,18938,20128,22342,22412,22415,22417,22518,22536,22559,22560,22561,24246,24456,24521,24566,24582,24678,24739,25093,25207,25275,25566,26720,26740,27293,27881,29424,29751,29836,30036,30290,31134,31450,32035,32320,32424,32587,32670,32942,34422,34591,35272,35703,36373,36526,36582,36583|
1460|Sleepover (1995)|25-Oct-1996|5,8|198,2848,3344,4442,7628,7893,8124,13052,13085,14184,14186,14819,15140,15682,19366,21256,21627,24974,25448,25709,26550,32512,34505,34506|
1461|Here Comes Cookie (1935)|01-Jan-1935|5|938,1141,1518,2852,2953,2985,3019,3387,3622,4887,5211,5676,6204,6275,6279,7529,7612,7899,9225,9742,9746,10170,10323,10473,10691,11076,12104,12284,12785,13315,14412,14677,15662,15668,15773,16085,16409,17277,17449,17886,18116,19768,20670,20671,21235,21479,22222,22352,23784,24011,24509,24574,24977,27368,27667,28552,36039|
1462|Thieves (Voleurs, Les) (1996)|25-Dec-1996|6,8,14||
1463|Boys, Les (1997)|01-Jan-1997|5||
1464|Stars Fell on Henrietta, The (1995)|01-Jan-1995|8||
1465|Last Summer in the Hamptons (1995)|01-Jan-1995|5,8|1001,1085,2243,2464,2771,4869,5406,6672,7074,8428,8789,8795,8895,10828,12056,12608,12889,14591,15185,15484,17094,18145,18724,19204,19341,20459,21775,23571,23650,24089,24393,25150,25632,25928,26658,27455,27456,27457,27626,28311,28328,28438,28510,28511,28528,29784,29857,30029,31050,31169,32285,33028,33038,33376,33692,34231,34315,34622,34782,35175,35210,35269,35336,35561,36421|
1466|Margaret's Museum (1995)|01-Jan-1995|8|2218,3837,6273,7563,9881,10545,11046,12466,13627,13632,13678,13679,13680,13690,13691,13692,14004,15793,16611,16744,18590,19417,19867,23193,23694,23836,24626,24757,25885,27546,27739,28122,30436,30808,32429,32626,33414,33805,33977|
1467|Saint of Fort Washington, The (1993)|01-Jan-1993|8||
1468|Cure, The (1995)|01-Jan-1995|8||
1469|Tom and Huck (1995)|01-Jan-1995|2,4|255,892,3143,3499,4312,4723,4871,6542,6833,7232,7825,9541,9843,12188,12279,12479,13666,14860,14876,16241,18536,18847,18946,18977,19952,20852,21148,21400,22122,22766,24373,24957,26818,27012,27266,29918,32070,32236,32546,33168,34240,34469,36475,36608|
1470|Gumby: The Movie (1995)|01-Jan-1995|3,4||
1471|Hideaway (1995)|01-Jan-1995|16|2604,4888,5294,8376,8732,11436,14410,14574,15424,20664,23694,26085,26745,26950,27890,28415,30127,30605,30638,30792,32422,33550,34672,34726,35133,35532,36221|
1472|Visitors, The (Visiteurs, Les) (1993)|19-Jul-1996|5,15||
1473|Little Princess, The (1939)|01-Jan-1939|4,8||
1474|Nina Takes a Lover (1994)|01-Jan-1994|5,14|4308,12591,13092,16610,18611,21325,26977,30616,34246,36646|
1475|Bhaji on the Beach (1993)|01-Jan-1993|5,8|276,2946,3653,3678,4233,4854,7974,8101,8780,9365,10846,12343,13793,14362,18401,20157,20653,21033,22573,22751,22895,23266,23303,24106,24620,24907,26239,27371,28145,30050,30486,30490,30613,30614,31635,32604,33079,34043,34451,34503,34514,35880|
1476|Raw Deal (1948)|01-Jan-1948|10|1279,1825,1918,2999,4045,4086,4452,5052,5098,5252,5859,6820,6855,8608,10581,10670,10689,11724,12284,12456,13266,13734,16607,20941,21168,21960,22375,22676,24057,29117,29893,32564,34181,35595,36268,36316|
1477|Nightwatch (1997)|22-Apr-1997|11,16|448,2626,2779,2966,3523,3646,3762,5308,6072,8786,12606,13267,14297,14684,16384,18488,19511,20698,25180,26127,27208,28095,28582,28971,29603,30641|
1478|Dead Presidents (1995)|01-Jan-1995|1,6,8|196,2185,3445,3562,4290,4304,5249,5955,7127,7467,8693,8700,9834,10362,10629,11607,12292,12380,12931,13527,14515,17594,17877,19016,20255,20310,20657,20771,21884,21978,22596,23445,23909,24061,24203,24345,24389,24707,25277,27689,28484,29111,29130,29578,30009,31111,33278,33951,36482|
1479|Reckless (1995)|01-Jan-1995|5|956,994,1240,1965,2837,5508,5873,6007,6193,6401,6760,7079,8218,8294,8403,8801,9702,13735,16671,16962,17186,17634,17947,25441,26034,26157,28165,28336,30048,30688,30689,30855,31592,32309,32713,33043,33163,34021,34142,34314,34656,35730,35925|
1480|Herbie Rides Again (1974)|01-Jan-1974|2,4,5|338,757,982,1023,1247,1379,1733,1972,2368,3296,3420,3484,3727,3790,4296,6169,6283,6986,8598,9165,9811,10412,11204,13498,13915,14066,14447,14470,14708,15079,15520,15529,15944,15969,17444,19651,20016,20718,21002,21295,21584,22301,23024,24013,24301,24487,24697,25890,26517,27630,29457,30631,33455|
1481|S.F.W. (1994)|01-Jan-1994|8|562,2534,2761,3038,3684,4275,4337,6007,7353,7659,7671,8693,8899,8949,8999,13749,15518,16439,16720,17847,18821,20704,20740,21857,23936,24162,24310,24596,24871,25231,25371,25390,25393,25617,25767,26364,27691,27939,27993,28069,28078,28760,28938,29051,29264,29319,29574,29984,30305,30992,31902,32688,33299,33887,34465,34611,35142,35195,35278,35368,36395|
1482|Gate of Heavenly Peace, The (1995)|10-May-1996|7||
1483|Man in the Iron Mask, The (1998)|17-Mar-1998|1,8,14||
1484|Jerky Boys, The (1994)|01-Jan-1994|1,5||
1485|Colonel Chabert, Le (1994)|01-Jan-1994|8,14,17||
1486|Girl in the Cadillac (1995)|01-Jan-1995|8|519,1705,2229,3930,4626,4736,4744,5776,12648,12921,14829,15745,16517,16632,16837,20420,22866,23108,27205,27989,29902,32800,33215,34226|
1487|Even Cowgirls Get the Blues (1993)|01-Jan-1993|5,14|699,915,1469,2304,3005,4459,6812,8306,8740,9781,10476,10537,10736,11793,11832,11961,14801,15657,16768,17107,17478,18442,18838,23805,25019,25428,25978,26290,26986,27284,27662,28317,28422,28970,29594,29934,30099,30296,30588,31198,33302,33915,34068,34535,34867,35472,36163,36299,36574,36592|
1488|Germinal (1993)|01-Jan-1993|8|1729,1921,3414,3822,4846,5091,5674,5700,7619,8938,11340,11877,12318,12429,12855,12961,14286,15255,17455,17482,18455,18530,21189,22028,22593,22709,22808,24921,25856,26872,27531,27882,29553,29563,29914,30078,31233,32233,32381,32475,33254,33350,33539,34113,35184|
1489|Chasers (1994)|01-Jan-1994|5|1331,1648,3037,3044,3562,5191,5713,5984,6020,7283,7407,8274,8306,8869,9458,10249,14042,14152,14661,14829,16513,16965,17325,17359,17646,17975,18990,20161,21417,21571,21633,22055,23421,23959,26582,27837,27989,29436,29544,33499,34371,36507|
1490|Fausto (1993)|01-Jan-1993|5|277,3131,3819,3996,4226,4700,5395,7813,9056,9568,9926,15955,15976,24531,25572,27346,29109,31285,32580|
1491|Tough and Deadly (1995)|01-Jan-1995|1,8,16|107,1684,2005,2291,4095,5760,5822,8229,9212,10318,11382,11481,11510,12263,12509,13007,15095,15683,16435,17668,20147,22743,23125,23351,23709,23711,26976,29252,30203,32854,34688,34973|
1492|Window to Paris (1994)|01-Jan-1994|5||
1493|Modern Affair, A (1995)|06-Sep-1996|14||
1494|Mostro, Il (1994)|19-Apr-1996|5||
1495|Flirt (1995)|07-Aug-1996|8|282,778,859,1557,1837,2847,2960,5990,6029,6830,7202,7686,9481,10613,10616,10618,10629,11994,12087,12122,14285,14438,15050,15999,16009,17425,19363,19520,19830,19923,20173,21389,21771,24515,24516,24525,24813,25718,28539,28800,29148,29283,29972,30670,30973,31423,32272,32712,32978,33429,34325,34370,34655,34693,35191,35227,36579|
1496|Carpool (1996)|23-Aug-1996|5,6|701,713,914,1356,1866,4182,5720,5909,6134,6961,7871,9550,11565,12199,13631,13743,15941,17256,17291,17785,18160,18891,20043,21245,21991,22114,22245,22443,22849,23244,23250,23381,23412,23949,24968,25163,25173,26693,27012,27797,28342,28487,29958,30662,31165,31854,31888,33208,33745,34148,34977|
1497|Line King: Al Hirschfeld, The (1996)|11-Oct-1996|7||
1498|Farmer & Chase (1995)|10-Jan-1997|5||
1499|Grosse Fatigue (1994)|01-Jan-1994|5||
1500|Santa with Muscles (1996)|08-Nov-1996|5|576,577,1469,2584,3180,5983,6230,6711,10102,10335,11935,12935,15671,16241,18948,20466,21192,22778,23737,23981,24474,26789,26822,27255,27256,30728,32159,33131,33900,34632,34879|
1501|Prisoner of the Mountains (Kavkazsky Plennik) (1996)|31-Jan-1997|17||
1502|Naked in New York (1994)|01-Jan-1994|5,14||
1503|Gold Diggers: The Secret of Bear Mountain (1995)|01-Jan-1995|2,4|839,2471,2644,4888,11293,11636,11791,13792,14610,15750,23774,25384,26737,27804,29190,30549,32334,33285,33782,34329,34977,36034|
1504|Bewegte Mann, Der (1994)|12-Jul-1996|5||
1505|Killer: A Journal of Murder (1995)|06-Sep-1996|6,8|1397,1450,1684,2960,3173,4694,5174,5623,7286,7411,8040,8575,8961,11243,12896,13658,14772,14976,15438,15927,17054,17490,18109,18554,18719,18831,19096,19823,20251,21086,23000,24363,24368,24484,26214,29030,29692,35344,36452,36453,36454|
